ID,Prob1
1873, 0.18
1874, 0.08
1875, 0.67
1876, 0.71
1877, 0.54
1878, 0.07
1879, 0.18
1880, 0.31
1881, 0.99
1882, 0.88
1883, 0.21
1884, 0.58
1885, 0.54
1886, 0.25
1887, 0.83
1888, 0.49
1889, 0.23
1890, 0.94
1891, 0.90
1892, 0.88
1893, 0.27
1894, 0.07
1895, 0.41
1896, 0.77
1897, 0.32
1898, 0.99
1899, 0.01
1900, 0.67
1901, 0.64
1902, 0.34
1903, 0.94
1904, 0.29
1905, 0.21
1906, 0.97
1907, 0.31
1908, 0.79
1909, 0.59
1910, 0.32
1911, 0.13
1912, 0.87
1913, 0.27
1914, 0.19
1915, 0.34
1916, 0.62
1917, 0.38
1918, 0.01
1919, 0.05
1920, 0.15
1921, 0.68
1922, 0.83
1923, 0.41
1924, 0.94
1925, 0.65
1926, 0.11
1927, 0.00
1928, 0.67
1929, 0.41
1930, 0.18
1931, 0.51
1932, 0.90
1933, 0.56
1934, 0.98
1935, 0.10
1936, 0.12
1937, 0.57
1938, 0.93
1939, 0.92
1940, 0.48
1941, 0.03
1942, 0.39
1943, 0.70
1944, 0.44
1945, 0.82
1946, 0.15
1947, 0.96
1948, 0.18
1949, 0.70
1950, 0.92
1951, 0.31
1952, 0.59
1953, 0.50
1954, 0.06
1955, 0.23
1956, 0.94
1957, 0.60
1958, 0.80
1959, 0.35
1960, 0.12
1961, 0.71
1962, 0.27
1963, 0.73
1964, 0.86
1965, 0.86
1966, 0.75
1967, 0.51
1968, 0.09
1969, 0.08
1970, 0.72
1971, 0.22
1972, 0.77
1973, 0.42
1974, 0.02
1975, 0.43
1976, 0.32
1977, 0.79
1978, 0.70
1979, 0.20
1980, 0.04
1981, 0.62
1982, 0.52
1983, 0.76
1984, 0.95
1985, 0.42
1986, 0.34
1987, 0.18
1988, 0.52
1989, 0.79
1990, 0.33
1991, 0.88
1992, 0.04
1993, 0.80
1994, 0.43
1995, 0.94
1996, 0.90
1997, 0.47
1998, 0.19
1999, 0.28
2000, 0.88
2001, 0.93
2002, 0.21
2003, 0.26
2004, 0.68
2005, 0.42
2006, 0.08
2007, 0.06
2008, 0.35
2009, 0.47
2010, 0.81
2011, 0.63
2012, 0.54
2013, 0.46
2014, 0.66
2015, 0.62
2016, 0.36
2017, 0.73
2018, 0.04
2019, 0.93
2020, 0.23
2021, 0.21
2022, 0.32
2023, 0.92
2024, 0.29
2025, 0.36
2026, 0.73
2027, 0.70
2028, 0.00
2029, 0.02
2030, 0.68
2031, 0.30
2032, 0.83
2033, 0.68
2034, 0.84
2035, 0.64
2036, 0.28
2037, 0.04
2038, 0.87
2039, 0.83
2040, 0.44
2041, 0.12
2042, 0.75
2043, 0.08
2044, 0.51
2045, 0.61
2046, 0.59
2047, 0.52
2048, 0.96
2049, 0.07
2050, 0.50
2051, 0.21
2052, 0.22
2053, 0.56
2054, 0.58
2055, 0.33
2056, 0.29
2057, 0.33
2058, 0.71
2059, 0.07
2060, 0.66
2061, 0.63
2062, 0.43
2063, 0.48
2064, 0.95
2065, 0.64
2066, 0.66
2067, 0.23
2068, 0.55
2069, 0.85
2070, 0.32
2071, 0.72
2072, 0.05
2073, 0.29
2074, 0.62
2075, 0.45
2076, 0.32
2077, 0.23
2078, 0.98
2079, 0.85
2080, 0.52
2081, 0.94
2082, 0.56
2083, 0.46
2084, 0.80
2085, 0.38
2086, 0.09
2087, 0.58
2088, 0.78
2089, 0.89
2090, 0.86
2091, 0.16
2092, 0.02
2093, 0.70
2094, 0.91
2095, 0.15
2096, 0.79
2097, 0.66
2098, 0.08
2099, 0.09
2100, 0.79
2101, 0.87
2102, 0.30
2103, 0.47
2104, 0.73
2105, 0.15
2106, 0.64
2107, 0.15
2108, 0.23
2109, 0.37
2110, 0.01
2111, 0.81
2112, 0.67
2113, 0.77
2114, 0.39
2115, 0.09
2116, 0.75
2117, 0.95
2118, 0.33
2119, 0.21
2120, 0.35
2121, 0.30
2122, 0.86
2123, 0.60
2124, 0.07
2125, 0.26
2126, 0.42
2127, 0.26
2128, 0.97
2129, 0.35
2130, 0.91
2131, 0.88
2132, 0.91
2133, 0.61
2134, 0.85
2135, 0.86
2136, 0.35
2137, 0.74
2138, 0.41
2139, 0.09
2140, 0.05
2141, 0.99
2142, 0.97
2143, 0.76
2144, 0.93
2145, 0.69
2146, 0.19
2147, 0.91
2148, 0.73
2149, 0.53
2150, 0.41
2151, 0.28
2152, 0.16
2153, 0.89
2154, 0.65
2155, 0.77
2156, 0.09
2157, 0.17
2158, 0.11
2159, 0.81
2160, 0.41
2161, 0.80
2162, 0.19
2163, 0.44
2164, 0.25
2165, 0.27
2166, 0.67
2167, 0.25
2168, 0.92
2169, 0.65
2170, 0.12
2171, 0.54
2172, 0.78
2173, 0.84
2174, 0.86
2175, 0.26
2176, 0.28
2177, 0.54
2178, 0.33
2179, 0.07
2180, 0.06
2181, 0.62
2182, 0.58
2183, 0.09
2184, 0.97
2185, 0.12
2186, 0.22
2187, 0.62
2188, 0.20
2189, 0.26
2190, 0.36
2191, 0.10
2192, 0.70
2193, 0.33
2194, 0.48
2195, 0.25
2196, 0.73
2197, 0.78
2198, 0.24
2199, 0.53
2200, 0.93
2201, 0.64
2202, 0.35
2203, 0.82
2204, 0.44
2205, 0.89
2206, 0.66
2207, 0.16
2208, 0.20
2209, 0.48
2210, 0.80
2211, 0.01
2212, 0.54
2213, 0.40
2214, 0.38
2215, 0.85
2216, 0.38
2217, 0.27
2218, 0.93
2219, 0.87
2220, 0.36
2221, 0.52
2222, 0.51
2223, 0.81
2224, 0.71
2225, 0.84
2226, 0.09
2227, 0.16
2228, 0.60
2229, 0.91
2230, 0.53
2231, 0.78
2232, 0.13
2233, 0.04
2234, 0.98
2235, 0.93
2236, 0.40
2237, 0.20
2238, 0.36
2239, 0.73
2240, 0.34
2241, 0.95
2242, 0.77
2243, 0.32
2244, 0.37
2245, 0.54
2246, 0.30
2247, 0.15
2248, 0.24
2249, 0.46
2250, 0.01
2251, 0.11
2252, 0.80
2253, 0.66
2254, 0.16
2255, 0.13
2256, 0.95
2257, 0.21
2258, 0.20
2259, 0.97
2260, 0.49
2261, 0.08
2262, 0.83
2263, 0.50
2264, 0.50
2265, 0.22
2266, 0.60
2267, 0.97
2268, 0.73
2269, 0.81
2270, 0.01
2271, 0.99
2272, 0.84
2273, 0.54
2274, 0.68
2275, 0.65
2276, 0.14
2277, 0.09
2278, 0.76
2279, 0.85
2280, 0.71
2281, 0.59
2282, 0.69
2283, 0.67
2284, 0.49
2285, 0.64
2286, 0.86
2287, 0.39
2288, 0.98
2289, 0.55
2290, 0.83
2291, 0.43
2292, 0.62
2293, 0.58
2294, 0.07
2295, 0.78
2296, 0.42
2297, 0.21
2298, 0.05
2299, 0.54
2300, 0.15
2301, 0.51
2302, 0.39
2303, 0.69
2304, 0.03
2305, 0.54
2306, 0.69
2307, 0.03
2308, 0.27
2309, 0.71
2310, 0.91
2311, 0.82
2312, 0.27
2313, 0.65
2314, 0.81
2315, 0.81
2316, 0.28
2317, 0.13
2318, 0.64
2319, 0.26
2320, 0.68
2321, 0.97
2322, 0.56
2323, 0.98
2324, 0.85
2325, 0.60
2326, 0.92
2327, 0.80
2328, 0.32
2329, 0.92
2330, 0.27
2331, 0.24
2332, 0.95
2333, 0.92
2334, 0.58
2335, 0.38
2336, 0.99
2337, 0.24
2338, 0.48
2339, 0.71
2340, 0.77
2341, 0.98
2342, 0.06
2343, 0.28
2344, 0.06
2345, 0.00
2346, 0.12
2347, 0.19
2348, 0.00
2349, 0.62
2350, 0.86
2351, 0.33
2352, 0.94
2353, 0.22
2354, 0.15
2355, 0.66
2356, 0.04
2357, 0.24
2358, 0.03
2359, 0.30
2360, 0.26
2361, 0.84
2362, 0.90
2363, 0.94
2364, 0.45
2365, 0.63
2366, 0.83
2367, 0.36
2368, 0.84
2369, 0.55
2370, 0.15
2371, 0.24
2372, 0.92
2373, 0.53
2374, 0.37
2375, 0.72
2376, 0.57
2377, 0.03
2378, 0.28
2379, 0.61
2380, 0.66
2381, 0.41
2382, 0.08
2383, 0.39
2384, 0.75
2385, 0.10
2386, 0.19
2387, 0.18
2388, 0.30
2389, 0.97
2390, 0.05
2391, 0.41
2392, 0.79
2393, 0.85
2394, 0.33
2395, 0.07
2396, 0.24
2397, 0.30
2398, 0.21
2399, 0.44
2400, 0.60
2401, 0.19
2402, 0.34
2403, 0.62
2404, 0.73
2405, 0.39
2406, 0.33
2407, 0.72
2408, 0.02
2409, 0.64
2410, 0.18
2411, 0.27
2412, 0.02
2413, 0.20
2414, 0.89
2415, 0.66
2416, 0.55
2417, 0.24
2418, 0.73
2419, 0.05
2420, 0.06
2421, 0.74
2422, 0.17
2423, 0.80
2424, 0.08
2425, 0.68
2426, 0.61
2427, 0.77
2428, 0.36
2429, 0.44
2430, 0.01
2431, 0.86
2432, 0.17
2433, 0.46
2434, 0.53
2435, 0.14
2436, 0.59
2437, 0.11
2438, 0.72
2439, 0.46
2440, 0.77
2441, 0.94
2442, 0.42
2443, 0.19
2444, 0.42
2445, 0.03
2446, 0.01
2447, 0.39
2448, 0.88
2449, 0.89
2450, 0.12
2451, 0.45
2452, 0.21
2453, 0.34
2454, 0.57
2455, 0.78
2456, 0.46
2457, 0.78
2458, 0.40
2459, 0.57
2460, 0.39
2461, 0.84
2462, 0.05
2463, 0.53
2464, 0.41
2465, 0.30
2466, 0.80
2467, 0.34
2468, 0.56
2469, 0.39
2470, 0.46
2471, 0.03
2472, 0.82
2473, 0.03
2474, 0.06
2475, 0.74
2476, 0.41
2477, 0.50
2478, 0.24
2479, 0.21
2480, 0.84
2481, 0.31
2482, 0.13
2483, 0.55
2484, 0.52
2485, 0.45
2486, 0.17
2487, 0.23
2488, 0.48
2489, 0.70
2490, 0.94
2491, 0.46
2492, 0.45
2493, 0.99
2494, 0.07
2495, 0.48
2496, 0.06
2497, 0.36
2498, 0.80
2499, 0.10
2500, 0.18
2501, 0.28
2502, 0.38
2503, 0.12
2504, 0.53
2505, 0.15
2506, 0.17
2507, 0.34
2508, 0.41
2509, 0.04
2510, 0.23
2511, 0.31
2512, 0.51
2513, 0.08
2514, 0.83
2515, 0.78
2516, 0.40
2517, 0.12
2518, 0.41
2519, 0.72
2520, 0.70
2521, 0.00
2522, 0.54
2523, 0.31
2524, 0.23
2525, 0.90
2526, 0.18
2527, 0.84
2528, 0.86
2529, 0.74
2530, 0.26
2531, 0.38
2532, 0.98
2533, 0.10
2534, 0.42
2535, 0.22
2536, 0.46
2537, 0.33
2538, 0.82
2539, 0.24
2540, 0.76
2541, 0.44
2542, 0.97
2543, 0.94
2544, 0.29
2545, 0.05
2546, 0.47
2547, 0.34
2548, 0.18
2549, 0.16
2550, 0.56
2551, 0.81
2552, 0.28
2553, 0.58
2554, 0.23
2555, 0.71
2556, 0.25
2557, 0.52
2558, 0.18
2559, 0.34
2560, 0.98
2561, 0.44
2562, 0.17
2563, 0.46
2564, 0.91
2565, 0.20
2566, 0.47
2567, 0.17
2568, 0.25
2569, 0.36
2570, 0.08
2571, 0.98
2572, 0.49
2573, 0.05
2574, 0.62
2575, 0.73
2576, 0.09
2577, 0.23
2578, 0.17
2579, 0.44
2580, 0.95
2581, 0.18
2582, 0.87
2583, 0.43
2584, 0.61
2585, 0.44
2586, 0.98
2587, 0.68
2588, 0.42
2589, 0.44
2590, 0.14
2591, 0.47
2592, 0.14
2593, 0.01
2594, 0.93
2595, 0.72
2596, 0.08
2597, 0.90
2598, 0.05
2599, 0.77
2600, 0.24
2601, 0.73
2602, 0.30
2603, 0.25
2604, 0.23
2605, 0.83
2606, 0.88
2607, 0.59
2608, 0.13
2609, 0.91
2610, 0.91
2611, 0.06
2612, 0.38
2613, 0.01
2614, 0.37
2615, 0.48
2616, 0.87
2617, 0.39
2618, 0.43
2619, 0.14
2620, 0.95
2621, 0.52
2622, 0.71
2623, 0.85
2624, 0.95
2625, 0.48
2626, 0.69
2627, 0.09
2628, 0.12
2629, 0.01
2630, 0.40
2631, 0.99
2632, 0.16
2633, 0.94
2634, 0.66
2635, 0.05
2636, 0.26
2637, 0.23
2638, 0.59
2639, 0.20
2640, 0.29
2641, 0.63
2642, 0.65
2643, 0.15
2644, 0.96
2645, 0.20
2646, 0.70
2647, 0.19
2648, 0.83
2649, 0.44
2650, 0.45
2651, 0.69
2652, 0.19
2653, 0.79
2654, 0.22
2655, 0.43
2656, 0.92
2657, 0.65
2658, 0.24
2659, 0.80
2660, 0.39
2661, 0.16
2662, 0.66
2663, 0.58
2664, 0.02
2665, 0.83
2666, 0.43
2667, 0.88
2668, 0.00
2669, 0.01
2670, 0.88
2671, 0.85
2672, 0.10
2673, 0.96
2674, 0.47
2675, 0.49
2676, 0.99
2677, 0.95
2678, 0.79
2679, 0.99
2680, 0.00
2681, 0.43
2682, 0.18
2683, 0.13
2684, 0.59
2685, 0.47
2686, 0.03
2687, 0.21
2688, 0.76
2689, 0.66
2690, 0.02
2691, 0.54
2692, 0.01
2693, 0.30
2694, 0.25
2695, 0.21
2696, 0.50
2697, 0.20
2698, 0.02
2699, 0.97
2700, 0.02
2701, 0.29
2702, 0.27
2703, 0.28
2704, 0.52
2705, 0.49
2706, 0.65
2707, 0.95
2708, 0.29
2709, 0.84
2710, 0.89
2711, 0.51
2712, 0.53
2713, 0.11
2714, 0.49
2715, 0.09
2716, 0.50
2717, 0.69
2718, 0.12
2719, 0.50
2720, 0.77
2721, 0.15
2722, 0.13
2723, 0.06
2724, 0.67
2725, 0.82
2726, 0.25
2727, 0.75
2728, 0.15
2729, 0.69
2730, 0.23
2731, 0.67
2732, 0.65
2733, 0.14
2734, 0.42
2735, 0.90
2736, 0.67
2737, 0.02
2738, 0.19
2739, 0.99
2740, 0.79
2741, 0.71
2742, 0.85
2743, 0.25
2744, 0.65
2745, 0.07
2746, 0.19
2747, 0.94
2748, 0.56
2749, 0.20
2750, 0.90
2751, 0.34
2752, 0.81
2753, 0.12
2754, 0.62
2755, 0.42
2756, 0.19
2757, 0.12
2758, 0.95
2759, 0.39
2760, 0.67
2761, 0.71
2762, 0.17
2763, 0.63
2764, 0.74
2765, 0.80
2766, 0.04
2767, 0.56
2768, 0.53
2769, 0.01
2770, 0.88
2771, 0.14
2772, 0.99
2773, 0.94
2774, 0.47
2775, 0.67
2776, 0.08
2777, 0.61
2778, 0.54
2779, 0.20
2780, 0.69
2781, 0.78
2782, 0.52
2783, 0.48
2784, 0.82
2785, 0.63
2786, 0.73
2787, 0.70
2788, 0.09
2789, 0.98
2790, 0.49
2791, 0.48
2792, 0.42
2793, 0.78
2794, 0.27
2795, 0.70
2796, 0.89
2797, 0.62
2798, 0.06
2799, 0.16
2800, 0.02
2801, 0.11
2802, 0.44
2803, 0.30
2804, 0.74
2805, 0.20
2806, 1.00
2807, 0.31
2808, 0.75
2809, 0.77
2810, 0.17
2811, 0.98
2812, 0.49
2813, 0.05
2814, 0.29
2815, 0.57
2816, 0.57
2817, 0.67
2818, 0.61
2819, 0.88
2820, 0.75
2821, 0.07
2822, 0.85
2823, 0.08
2824, 0.45
2825, 0.40
2826, 0.24
2827, 0.61
2828, 0.70
2829, 0.69
2830, 0.31
2831, 0.50
2832, 0.96
2833, 0.14
2834, 0.65
2835, 0.58
2836, 0.01
2837, 0.01
2838, 0.33
2839, 0.08
2840, 0.14
2841, 0.19
2842, 0.93
2843, 0.93
2844, 0.28
2845, 0.41
2846, 0.77
2847, 0.82
2848, 0.04
2849, 0.88
2850, 0.83
2851, 0.70
2852, 0.33
2853, 0.28
2854, 0.20
2855, 0.38
2856, 0.63
2857, 0.68
2858, 0.50
2859, 0.15
2860, 0.35
2861, 0.80
2862, 0.77
2863, 0.24
2864, 0.57
2865, 0.24
2866, 0.97
2867, 0.35
2868, 0.29
2869, 0.83
2870, 0.45
2871, 0.75
2872, 0.22
2873, 0.92
2874, 0.97
2875, 0.31
2876, 0.89
2877, 0.32
2878, 0.69
2879, 0.06
2880, 0.34
2881, 0.11
2882, 0.46
2883, 0.70
2884, 0.82
2885, 0.43
2886, 0.12
2887, 0.23
2888, 0.95
2889, 0.99
2890, 0.24
2891, 0.35
2892, 0.48
2893, 0.34
2894, 0.14
2895, 0.44
2896, 0.11
2897, 0.79
2898, 0.38
2899, 0.45
2900, 0.24
2901, 0.55
2902, 0.88
2903, 0.80
2904, 0.93
2905, 0.99
2906, 0.46
2907, 0.85
2908, 0.41
2909, 0.17
2910, 0.35
2911, 0.33
2912, 0.91
2913, 0.98
2914, 0.01
2915, 0.02
2916, 0.07
2917, 0.79
2918, 0.77
2919, 0.32
2920, 0.31
2921, 0.49
2922, 0.77
2923, 0.10
2924, 0.24
2925, 0.05
2926, 0.28
2927, 0.97
2928, 0.37
2929, 0.02
2930, 0.74
2931, 0.27
2932, 0.98
2933, 0.65
2934, 0.46
2935, 0.57
2936, 0.51
2937, 0.49
2938, 0.53
2939, 0.17
2940, 0.11
2941, 0.04
2942, 0.19
2943, 0.47
2944, 0.22
2945, 0.75
2946, 0.22
2947, 0.44
2948, 0.99
2949, 0.92
2950, 0.41
2951, 0.89
2952, 0.55
2953, 0.03
2954, 0.91
2955, 0.27
2956, 0.89
2957, 0.96
2958, 0.97
2959, 0.80
2960, 0.96
2961, 0.53
2962, 0.86
2963, 0.51
2964, 0.09
2965, 0.86
2966, 0.04
2967, 0.50
2968, 0.16
2969, 0.42
2970, 0.69
2971, 0.91
2972, 0.31
2973, 0.31
2974, 0.68
2975, 0.45
2976, 0.68
2977, 0.69
2978, 0.67
2979, 0.45
2980, 0.91
2981, 0.66
2982, 0.61
2983, 0.73
2984, 0.15
2985, 0.02
2986, 0.20
2987, 0.30
2988, 0.95
2989, 0.91
2990, 0.58
2991, 0.92
2992, 0.64
2993, 0.22
2994, 0.70
2995, 0.16
2996, 0.61
2997, 0.47
2998, 0.15
2999, 0.42
3000, 0.01
3001, 0.05
3002, 0.00
3003, 0.77
3004, 0.99
3005, 0.32
3006, 0.24
3007, 0.88
3008, 0.74
3009, 0.66
3010, 0.49
3011, 0.48
3012, 0.69
3013, 0.67
3014, 0.27
3015, 0.63
3016, 0.09
3017, 0.89
3018, 0.86
3019, 0.83
3020, 0.66
3021, 0.54
3022, 0.00
3023, 0.15
3024, 0.78
3025, 0.01
3026, 0.88
3027, 0.92
3028, 0.13
3029, 0.31
3030, 0.89
3031, 0.25
3032, 0.23
3033, 0.69
3034, 0.31
3035, 0.26
3036, 0.40
3037, 0.95
3038, 0.78
3039, 0.38
3040, 0.67
3041, 0.14
3042, 0.34
3043, 0.97
3044, 0.43
3045, 0.63
3046, 0.80
3047, 0.74
3048, 0.16
3049, 0.25
3050, 0.42
3051, 0.56
3052, 0.11
3053, 0.19
3054, 0.61
3055, 0.58
3056, 0.73
3057, 0.85
3058, 0.28
3059, 0.27
3060, 0.78
3061, 0.43
3062, 0.17
3063, 0.92
3064, 0.44
3065, 0.39
3066, 0.07
3067, 0.39
3068, 0.82
3069, 0.26
3070, 0.12
3071, 0.75
3072, 0.72
3073, 0.10
3074, 0.32
3075, 0.47
3076, 0.60
3077, 0.47
3078, 0.17
3079, 0.80
3080, 0.59
3081, 0.60
3082, 0.74
3083, 0.90
3084, 0.15
3085, 0.83
3086, 0.73
3087, 0.14
3088, 0.47
3089, 0.92
3090, 0.89
3091, 0.60
3092, 0.74
3093, 0.58
3094, 0.57
3095, 0.29
3096, 0.79
3097, 0.76
3098, 0.40
3099, 0.22
3100, 0.55
3101, 0.84
3102, 0.47
3103, 0.79
3104, 0.55
3105, 0.49
3106, 0.46
3107, 0.61
3108, 0.93
3109, 0.97
3110, 0.55
3111, 0.87
3112, 0.11
3113, 0.52
3114, 0.21
3115, 0.68
3116, 0.72
3117, 0.25
3118, 0.38
3119, 0.02
3120, 0.57
3121, 0.84
3122, 0.04
3123, 0.34
3124, 0.92
3125, 0.24
3126, 0.18
3127, 0.58
3128, 0.49
3129, 0.40
3130, 0.75
3131, 0.45
3132, 0.31
3133, 0.90
3134, 0.13
3135, 0.39
3136, 0.57
3137, 0.41
3138, 0.31
3139, 0.89
3140, 0.69
3141, 0.08
3142, 0.79
3143, 0.37
3144, 0.53
3145, 0.37
3146, 0.03
3147, 0.09
3148, 0.14
3149, 0.17
3150, 0.21
3151, 0.80
3152, 0.93
3153, 0.34
3154, 0.15
3155, 0.80
3156, 0.98
3157, 0.02
3158, 0.51
3159, 0.83
3160, 0.60
3161, 0.56
3162, 0.17
3163, 0.74
3164, 0.32
3165, 0.23
3166, 0.74
3167, 0.56
3168, 0.11
3169, 0.83
3170, 0.20
3171, 0.18
3172, 0.91
3173, 0.38
3174, 0.71
3175, 0.22
3176, 0.39
3177, 0.74
3178, 0.02
3179, 0.60
3180, 0.68
3181, 0.55
3182, 1.00
3183, 0.71
3184, 0.99
3185, 0.04
3186, 0.08
3187, 0.29
3188, 0.59
3189, 0.21
3190, 0.10
3191, 0.44
3192, 0.63
3193, 0.06
3194, 0.39
3195, 0.43
3196, 0.43
3197, 0.88
3198, 0.13
3199, 0.76
3200, 0.80
3201, 0.54
3202, 0.98
3203, 0.85
3204, 0.35
3205, 0.73
3206, 0.94
3207, 0.76
3208, 0.28
3209, 0.75
3210, 0.77
3211, 0.36
3212, 0.08
3213, 0.78
3214, 0.06
3215, 0.19
3216, 0.73
3217, 0.73
3218, 0.10
3219, 0.73
3220, 0.80
3221, 0.13
3222, 0.65
3223, 0.88
3224, 0.33
3225, 0.47
3226, 0.38
3227, 0.50
3228, 0.76
3229, 0.14
3230, 0.31
3231, 0.19
3232, 0.66
3233, 0.43
3234, 0.86
3235, 0.37
3236, 0.47
3237, 0.32
3238, 0.53
3239, 0.91
3240, 0.06
3241, 0.97
3242, 0.23
3243, 0.01
3244, 0.58
3245, 0.52
3246, 0.43
3247, 0.95
3248, 0.64
3249, 0.98
3250, 0.49
3251, 0.83
3252, 0.55
3253, 0.91
3254, 0.52
3255, 0.20
3256, 0.17
3257, 0.20
3258, 0.65
3259, 0.69
3260, 0.90
3261, 0.36
3262, 0.68
3263, 0.10
3264, 0.93
3265, 0.63
3266, 0.06
3267, 0.18
3268, 0.04
3269, 0.10
3270, 0.13
3271, 0.87
3272, 0.83
3273, 0.71
3274, 0.59
3275, 0.93
3276, 0.05
3277, 0.95
3278, 0.40
3279, 0.10
3280, 0.57
3281, 0.31
3282, 0.51
3283, 0.83
3284, 0.51
3285, 0.78
3286, 0.65
3287, 0.44
3288, 0.98
3289, 0.52
3290, 0.55
3291, 0.31
3292, 0.59
3293, 0.40
3294, 0.41
3295, 0.89
3296, 0.75
3297, 0.97
3298, 0.04
3299, 0.25
3300, 0.04
3301, 0.43
3302, 0.88
3303, 0.87
3304, 0.52
3305, 0.76
3306, 0.44
3307, 0.21
3308, 0.82
3309, 0.95
3310, 0.70
3311, 0.38
3312, 0.53
3313, 0.00
3314, 0.52
3315, 0.11
3316, 0.29
3317, 0.39
3318, 0.64
3319, 0.68
3320, 0.28
3321, 0.94
3322, 0.36
3323, 0.61
3324, 0.46
3325, 0.41
3326, 0.15
3327, 0.54
3328, 0.74
3329, 0.12
3330, 0.31
3331, 0.89
3332, 0.20
3333, 0.60
3334, 0.47
3335, 0.32
3336, 0.15
3337, 0.96
3338, 0.57
3339, 0.90
3340, 0.92
3341, 0.12
3342, 0.07
3343, 0.97
3344, 0.03
3345, 0.65
3346, 0.44
3347, 0.37
3348, 0.92
3349, 0.55
3350, 0.43
3351, 0.21
3352, 0.64
3353, 0.87
3354, 0.59
3355, 0.89
3356, 0.16
3357, 0.03
3358, 0.34
3359, 0.12
3360, 0.33
3361, 0.84
3362, 0.96
3363, 0.94
3364, 0.20
3365, 0.76
3366, 0.32
3367, 0.79
3368, 0.53
3369, 0.03
3370, 0.42
3371, 0.36
3372, 0.29
3373, 0.71
3374, 0.64
3375, 0.67
3376, 0.36
3377, 0.79
3378, 0.88
3379, 0.97
3380, 0.00
3381, 0.45
3382, 0.07
3383, 0.24
3384, 0.45
3385, 0.11
3386, 0.87
3387, 0.89
3388, 0.17
3389, 0.40
3390, 0.30
3391, 0.71
3392, 0.08
3393, 0.01
3394, 0.76
3395, 0.38
3396, 0.46
3397, 0.47
3398, 0.92
3399, 0.07
3400, 0.70
3401, 0.62
3402, 0.51
3403, 0.91
3404, 0.37
3405, 0.54
3406, 0.97
3407, 0.90
3408, 0.11
3409, 0.88
3410, 0.88
3411, 0.36
3412, 0.16
3413, 0.56
3414, 0.62
3415, 0.93
3416, 0.39
3417, 0.55
3418, 0.76
3419, 0.55
3420, 0.73
3421, 0.16
3422, 0.89
3423, 0.62
3424, 0.01
3425, 0.04
3426, 0.66
3427, 0.44
3428, 0.46
3429, 0.98
3430, 0.08
3431, 0.94
3432, 0.81
3433, 0.59
3434, 0.71
3435, 0.15
3436, 0.02
3437, 0.42
3438, 0.11
3439, 0.13
3440, 0.27
3441, 0.84
3442, 0.54
3443, 0.76
3444, 0.42
3445, 0.43
3446, 0.13
3447, 0.62
3448, 0.58
3449, 0.61
3450, 0.14
3451, 0.86
3452, 0.92
3453, 0.90
3454, 0.99
3455, 0.61
3456, 0.34
3457, 0.53
3458, 0.16
3459, 0.28
3460, 0.68
3461, 0.15
3462, 0.46
3463, 0.97
3464, 0.88
3465, 0.39
3466, 0.73
3467, 0.87
3468, 0.57
3469, 0.49
3470, 0.45
3471, 0.42
3472, 0.91
3473, 0.93
3474, 0.66
3475, 0.18
3476, 0.24
3477, 0.68
3478, 0.45
3479, 0.20
3480, 0.67
3481, 0.85
3482, 0.90
3483, 0.81
3484, 0.83
3485, 0.63
3486, 0.54
3487, 0.65
3488, 0.24
3489, 0.29
3490, 0.75
3491, 0.16
3492, 0.47
3493, 0.15
3494, 0.53
3495, 0.75
3496, 0.98
3497, 0.11
3498, 0.25
3499, 0.38
3500, 0.60
3501, 0.13
3502, 0.73
3503, 0.38
3504, 0.94
3505, 0.42
3506, 0.22
3507, 0.84
3508, 0.70
3509, 0.60
3510, 0.02
3511, 0.55
3512, 0.32
3513, 0.88
3514, 0.92
3515, 0.06
3516, 0.45
3517, 0.36
3518, 0.53
3519, 0.30
3520, 0.04
3521, 0.45
3522, 0.67
3523, 0.87
3524, 0.03
3525, 0.36
3526, 0.58
3527, 0.38
3528, 0.82
3529, 0.67
3530, 0.27
3531, 0.14
3532, 0.13
3533, 0.37
3534, 0.96
3535, 0.79
3536, 0.30
3537, 0.60
3538, 0.41
3539, 0.29
3540, 0.50
3541, 0.03
3542, 0.48
3543, 0.10
3544, 0.21
3545, 0.61
3546, 0.93
3547, 0.06
3548, 0.37
3549, 0.35
3550, 0.33
3551, 0.22
3552, 0.17
3553, 0.44
3554, 0.24
3555, 0.08
3556, 0.38
3557, 0.47
3558, 0.79
3559, 0.53
3560, 0.55
3561, 0.89
3562, 0.45
3563, 1.00
3564, 0.53
3565, 0.77
3566, 0.41
3567, 0.28
3568, 0.27
3569, 0.30
3570, 0.50
3571, 0.98
3572, 0.80
3573, 0.07
3574, 0.02
3575, 0.37
3576, 0.88
3577, 0.27
3578, 0.08
3579, 0.98
3580, 0.89
3581, 0.13
3582, 0.67
3583, 0.80
3584, 0.70
3585, 0.64
3586, 0.87
3587, 0.70
3588, 0.52
3589, 0.01
3590, 0.13
3591, 0.40
3592, 0.69
3593, 0.94
3594, 0.83
3595, 0.64
3596, 0.53
3597, 0.95
3598, 0.02
3599, 0.33
3600, 0.53
3601, 0.09
3602, 0.12
3603, 0.39
3604, 0.18
3605, 0.44
3606, 0.35
3607, 0.26
3608, 0.34
3609, 0.97
3610, 0.84
3611, 0.11
3612, 0.43
3613, 0.81
3614, 0.37
3615, 0.58
3616, 0.40
3617, 0.39
3618, 0.92
3619, 0.08
3620, 0.90
3621, 0.50
